textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text
1.651182627140179,Last session of the day  http://twitpic.com/67ezh,-0.037432435283016915,-1.224744871391589,-1.4623605467413745,-1.651493120398599,-0.003340455850941742,-0.010544418642552084,-0.146890308353915,last session day http twitpic com ezh
0.2729916068023389, Shanghai is also really exciting (precisely -- skyscrapers galore). Good tweeps in China:  (SH)  (BJ).,1.2594913518756305,1.224744871391589,-0.8768198519550594,-1.633855713475582,-0.2488246262180322,-0.3506765355545963,-0.12400973636079182,shanghai also really exciting precisely skyscrapers galore good tweeps china sh bj
1.509050551785281,"Recession hit Veronique Branquinho, she has to quit her company, such a shame!",-1.3343562224416645,0.0,-0.29127915716874425,-1.6162183065525648,0.030180377202051027,0.9296397886399201,-0.16824550888082998,recession hit veronique branquinho quit company shame
-1.712936563328859, happy bday!,1.2594913518756305,-1.224744871391589,0.29426153761757085,-1.5985808996295479,-0.2678946901609277,-0.36532136961023753,-0.0940107641920303,happy bday
-1.0218806107412506, http://twitpic.com/4w75p - I like it!!,1.2594913518756305,1.224744871391589,0.879802232403886,-1.580943492706531,-0.04461980520548026,0.3123923899575956,-0.1641778516376081,http twitpic com w p like
-0.17791014949595874, that`s great!! weee!! visitors!,1.2594913518756305,0.0,1.465342927190201,-1.5633060857835137,-0.2677539798239932,-0.36533768394449934,-0.06401179202326879,great weee visitors
-1.2002808708418815,I THINK EVERYONE HATES ME ON HERE   lol,-1.3343562224416645,-1.224744871391589,-1.4623605467413745,-1.5456686788604967,0.039337239928822196,1.1226655535136614,-0.16875396603623272,think everyone hates lol
0.6092074816073739," soooooo wish i could, but im in school and myspace is completely blocked",-1.3343562224416645,1.224744871391589,-0.8768198519550594,-1.5280312719374796,-0.24824278652340823,-0.3500946576325935,-0.12451819351619456,soooooo wish could im school myspace completely blocked
1.3826020157798888, and within a short time of the last clue all of them,-0.037432435283016915,0.0,-0.29127915716874425,-1.5103938650144626,-0.0947808068252362,3.8121433757906655,-0.17587236621187105,within short time last clue
-0.9611068957619149, What did you get?  My day is alright.. haven`t done anything yet. leaving soon to my stepsister though!,-0.037432435283016915,-1.224744871391589,0.29426153761757085,-1.4927564580914456,-0.2070922650271965,-0.320766922741367,-0.12197590773918088,get day alright done anything yet leaving soon stepsister though
-1.2189050738194198,My bike was put on hold...should have known that.... argh total bummer,-1.3343562224416645,1.224744871391589,0.879802232403886,-1.4751190511684285,-0.19937867062328707,-0.32062661946671583,-0.11485750756354254,bike put hold known argh total bummer
-0.797409953801446, I checked.  We didn`t win,-0.037432435283016915,0.0,1.465342927190201,-1.4574816442454115,-0.26574304906751683,-0.36013341131499743,-0.1575679086173725,checked win
-0.27691249163971543, .. and you`re on twitter! Did the tavern bore you that much?,-0.037432435283016915,-1.224744871391589,-1.4623605467413745,-1.4398442373223945,-0.25683404326844994,-0.3651636643790405,0.96103783326865,twitter tavern bore much
-0.4592336365777227,"I`m in VA for the weekend, my youngest son turns 2 tomorrow......it makes me kinda sad, he is getting so big, check out my twipics",-1.3343562224416645,1.224744871391589,-0.8768198519550594,-1.4222068303993773,0.8530221985000354,-0.29478906448522213,0.4658005639063837,va weekend youngest son turns tomorrow makes kinda sad getting big check twipics
-0.6239107997475357,Its coming out the socket  I feel like my phones hole is not a virgin. That`s how loose it is... :`(,-1.3343562224416645,0.0,-0.29127915716874425,-1.4045694234763604,-0.26646395802323325,-0.3653431220559199,0.1622516421309494,coming socket feel like phones hole virgin loose
0.5954843846765562,"So hot today =_=  don`t like it and i hate my new timetable, having such a bad week",-1.3343562224416645,-1.224744871391589,0.29426153761757085,-1.3869320165533432,-0.20407619234104007,-0.25523224201187117,-0.1535002513741506,hot today like hate new timetable bad week
0.4014005852264193, Miss you,-1.3343562224416645,1.224744871391589,0.879802232403886,-1.3692946096303262,-0.1895019407856287,-0.34911035946546726,0.01734135284116921,miss
-1.7168574481662355,Cramps . . .,-1.3343562224416645,0.0,1.465342927190201,-1.3516572027073093,-0.2657131964679659,-0.35317262869664584,-0.16875396603623272,cramps
-1.0179597259038742, you guys didn`t say hi or answer my questions yesterday  but nice songs.,1.2594913518756305,-1.224744871391589,-1.4623605467413745,-1.334019795784292,-0.18586857844288154,-0.30425681646846436,-0.12248436489458361,guys say hi answer questions yesterday nice songs
1.6315782029532966,"I`m going into a spiritual stagnentation, its exploding my ego!. I now realise, i`m not all that great. and I`m ok with that.",-0.037432435283016915,1.224744871391589,-0.8768198519550594,-1.3163823888612751,-0.2631666008520743,-0.3448577563345681,-0.1672285945700245,going spiritual stagnentation exploding ego realise great ok
0.38179616103953684,Stupid storm. No river for us tonight,-1.3343562224416645,0.0,-0.29127915716874425,-1.298744981938258,-0.18893404683094095,0.22353364934520145,-0.17180470896864916,stupid storm river us tonight
0.8248561476630815,My dead grandpa pays more attention to me than you do,-1.3343562224416645,-1.224744871391589,0.29426153761757085,-1.281107575015241,-0.24608027074900216,-0.33784259260201066,-0.14485647973230406,dead grandpa pays attention
-0.8777880929676642,"... need retail therapy, bad. AHHH.....gimme money geebus",-1.3343562224416645,1.224744871391589,0.879802232403886,-1.263470168092224,-0.25240755101404716,-0.05738287230806926,-0.17536390905646831,need retail therapy bad ahhh gimme money geebus
1.5374769668562607,about to go to sleep,-0.037432435283016915,0.0,1.465342927190201,-1.2458327611692068,1.1789904821434942,4.179672698039628,-0.16468630879301083,go sleep
0.13576063749416137, you are lame  go make me breakfast!!,-1.3343562224416645,-1.224744871391589,-1.4623605467413745,-1.2281953542461899,-0.26544183334189253,-0.36271107612835574,-0.13519579377965205,lame go make breakfast
0.9169969413414293, thats so cool,1.2594913518756305,1.224744871391589,-0.8768198519550594,-1.210557947323173,-0.22110577935285808,-0.306540823265111,-0.14485647973230406,thats cool
-1.0258014955786272,"hey peoples, dont you just hate being grounded haha, im just sat eating an apple and watching death note (some anime)",-0.037432435283016915,0.0,-0.29127915716874425,-1.1929205404001557,-0.12608116893165633,-0.21679023237974057,-0.1387549938674712,hey peoples dont hate grounded haha im sat eating apple watching death note anime
0.7140911510071953,"Huh, another ScarePoint coding Sunday",-0.037432435283016915,-1.224744871391589,0.29426153761757085,-1.1752831334771388,-0.18745120202345553,-0.35161189071893734,0.05801792527338821,huh another scarepoint coding sunday
-1.2806590100080997, look who I found just for you  --->  http://twitter.com/DJT2009,1.2594913518756305,1.224744871391589,0.879802232403886,-0.8754472157858488,-0.08879945990015196,-0.19264501767233358,-0.13519579377965205,look found http twitter com djt
0.8228957052443933,"No AC, the fan doesnt swing our way ... we are sweating it out on a hot humid day",-1.3343562224416645,0.0,1.465342927190201,-1.1576457265541216,-0.2646348598319506,-0.3633854019445085,-0.10723065023250149,ac fan doesnt swing way sweating hot humid day
0.2543674038248005, guess that depends on if you want to be on the jury,-0.037432435283016915,-1.224744871391589,-1.4623605467413745,-1.1400083196311046,-0.1545739771255171,-0.26958341805080066,-0.12909430791481918,guess depends want jury
-0.657238320865236,resorted to eating Mickey Ds ALONE.,-0.037432435283016915,1.224744871391589,-0.8768198519550594,-1.1223709127080876,-0.08765827210221717,-0.1085119958844297,-0.14892413697552595,resorted eating mickey ds alone
1.056188353068295,"There is a faux gothy chick looking at me, sorry I am not going to camden and I like pop-punk and jimmy eat world",-0.037432435283016915,0.0,-0.29127915716874425,-1.1047335057850705,-0.011417763051341928,4.579575097575345,-0.17536390905646831,faux gothy chick looking sorry going camden like pop punk jimmy eat world
-0.5513744302560705, did he ask for your Twitter ID? Your sun sign?,-0.037432435283016915,-1.224744871391589,0.29426153761757085,-1.0870960988620535,-0.23553279712462644,-0.026793495567266505,-0.17333008043485737,ask twitter id sun sign
0.3347455429910188, where`d you go!,-0.037432435283016915,1.224744871391589,0.879802232403886,-1.0694586919390363,-0.15656983177446473,0.31919002923332956,-0.17078779465784366,go
1.031682822834692,Watching Body of Lies...good film,1.2594913518756305,0.0,1.465342927190201,-1.0518212850160193,-0.13825013443912354,0.03876402523019578,-0.1641778516376081,watching body lies good film
0.954245347296506,Happy mothers day mumm  xoxo,1.2594913518756305,-1.224744871391589,-1.4623605467413745,-1.0341838780930024,9.532572861846797,4.7398367849511915,-0.09960379290146042,happy mothers day mumm xoxo
-0.8856298626424173,So I really need to put the laptop down & start getting ready for  shindig...But I`ve missed my TwitterLoves all day,-0.037432435283016915,1.224744871391589,-0.8768198519550594,-1.0165464711699852,0.07806334084133745,0.23778150126713982,-0.15400870852955334,really need put laptop start getting ready shindig missed twitterloves day
-0.2377036432659504, I`m sorry  at least it`s Friday?,-1.3343562224416645,0.0,-0.29127915716874425,-0.9989090642469682,-0.262499323072011,-0.3645649283116339,0.060051753894999164,sorry least friday
-0.500402927370176,"feels sorry every time I`m printing out, I use like 200 new papers",-1.3343562224416645,-1.224744871391589,0.29426153761757085,-0.9812716573239512,-0.23084572109293894,-0.17959355026292442,-0.16926242319163545,feels sorry every time printing use like new papers
0.07792758614285797, 4n? ma rog  never heard of it  esti beat acum? u tweet too much,-1.3343562224416645,1.224744871391589,0.879802232403886,-0.9636342504009341,-0.2337327139713654,-0.3378099639334871,-0.1265520221378055,n rog never heard esti beat acum u tweet much
-0.35238952475921304, I always forget SOMETHING when I travel. I am at Newark airport.,-0.037432435283016915,0.0,1.465342927190201,-0.945996843477917,-0.2404662388159293,-0.33514528933739945,-0.14028036533367944,always forget something travel newark airport
-0.1602661677277645,Should have left car and walked home! I might need someone to rescue me with petrol! Light flashing,-0.037432435283016915,-1.224744871391589,-1.4623605467413745,-0.9283594365549,-0.19129287204705658,-0.30769370288627546,-0.12350127920538909,left car walked home might need someone rescue petrol light flashing
1.5188527638787221,i`m only updating this so that brett`s phone beeps  but really.. looking at wedding stuff. again.for the next five months.,-0.037432435283016915,1.224744871391589,-0.8768198519550594,-0.910722029631883,-0.2601993791123546,-0.3605521458943826,-0.11078985032032064,updating brett phone beeps really looking wedding stuff next five months
1.1169620680476309," Hi there.  I agree!  Small children should be running about happy, not breaking down in tears",1.2594913518756305,0.0,-0.29127915716874425,-0.8930846227088659,-0.1954986225770881,-0.32357298823438996,-0.10672219307709875,hi agree small children running happy breaking tears
1.2620348070305614,  Hope ur havin fun in da club,1.2594913518756305,-1.224744871391589,0.29426153761757085,-0.8578098088628319,0.34144247632561403,0.867270088757206,-0.15705945146196976,hope ur havin fun da club
-0.3072993491293833,i miss my old phone it worked so good until i dropped it  i want a new one for my birthday...,-0.037432435283016915,1.224744871391589,0.879802232403886,-0.8401724019398148,-0.22897915053502108,-0.34250305408945386,-0.10773910738790422,miss old phone worked good dropped want new one birthday
-1.3865229006172652,thinks SG is wonderful,1.2594913518756305,0.0,1.465342927190201,-0.8225349950167977,-0.2616930917913919,-0.35297141857408415,-0.15553407999576155,thinks sg wonderful
0.5562755363027911,  im really sorry i know wallah how u feel this life is shittttttttt,-1.3343562224416645,-1.224744871391589,-1.4623605467413745,-0.8048975880937806,-0.26793063721225746,-0.36516910249046114,-0.12858585075941645,im really sorry know wallah u feel life shittttttttt
1.5345363032282282,Not happy,-1.3343562224416645,1.224744871391589,-0.8768198519550594,-0.7872601811707637,-0.1945525934249404,-0.3393108826855692,-0.06299487771246332,happy
